activation_day,activation_month,activation_year,locality,latitude,longitude,type,lease_type,property_size,property_age,furnishing,facing,floor,total_floor,building_type,water_supply,negotiable,cup_board,balconies,parking,bathroom,gym,lift,swimming_pool,internet,ac,club,intercom,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,rent
11,12,2017,AECS Layout,12.95901779,77.71245711,1.0,4,850,0.0,1,1.0,1.0,3.0,3,1,1,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16000.0
24,8,2017,"Sector 2,HSR Layout",12.9025792,77.647613,3.0,2,1537,4.0,1,1.0,6.0,9.0,1,1,1,3.0,2.0,3,2.0,1,1,1,1,1,1.0,1,0.0,1,0.0,1,0,1.0,1,1.0,1.0,0,1,0.0,33000.0
15,3,2018,Gunjur,12.9233871,77.73708522,3.0,4,1400,1.0,1,0.0,4.0,11.0,1,2,1,3.0,3.0,3,2.0,0,1,0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,1,0.0,0.0,1,1,1.0,20000.0
20,7,2018,"2nd Phase, JP Nagar",12.91068035,77.58983855,2.0,4,800,10.0,1,2.0,1.0,2.0,3,2,0,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16000.0
15,2,2018,Jayanagar,12.92883942,77.58212459,1.0,4,350,0.0,0,0.0,0.0,4.0,1,2,0,0.0,0.0,0,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,12000.0
20,6,2018,Veerabhadra nagar,12.93903925,77.52950503,2.0,2,900,10.0,1,0.0,1.0,1.0,2,2,0,8.0,0.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,11000.0
4,6,2018,Jayanagar,12.92455833,77.60009981,2.0,2,1100,8.0,1,7.0,3.0,3.0,3,2,1,2.0,0.0,2,2.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,21000.0
7,12,2018,"EPIP Zone,Brookefield",12.968634,77.7160781,2.0,2,1152,1.0,1,5.0,1.0,16.0,1,2,1,2.0,3.0,2,2.0,1,1,1,0,0,1.0,0,0.0,1,1.0,1,0,0.0,0,1.0,1.0,0,1,1.0,35000.0
15,1,2018,Uttarahalli Hobli,12.90583715,77.55142538,3.0,2,1700,12.0,1,1.0,0.0,0.0,2,1,1,5.0,2.0,3,3.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,1.0,23000.0
7,8,2018,Hoodi,12.99073421,77.716966,2.0,2,1195,5.0,1,0.0,1.0,4.0,1,1,1,2.0,2.0,3,2.0,1,1,1,1,1,1.0,1,1.0,1,0.0,1,1,0.0,1,1.0,1.0,0,1,1.0,25000.0
29,6,2018,"Kundalahalli,Brookefield",12.9668142,77.7136319,3.0,2,1417,10.0,0,7.0,2.0,3.0,1,2,0,3.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,1,1.0,1.0,0,1,1.0,34000.0
25,5,2018,Kasavanahalli,12.9040336,77.67641305,2.0,2,1150,0.0,1,0.0,0.0,4.0,1,3,1,2.0,2.0,3,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,1.0,19000.0
13,5,2018,Kadugodi,12.986926,77.76686111,2.0,2,760,0.0,1,1.0,2.0,2.0,3,3,1,0.0,1.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,15000.0
2,8,2018,"Kaggadasapura, Bengaluru, Karnataka, India",12.9872836,77.6704131,3.0,2,1440,5.0,1,0.0,4.0,4.0,1,3,1,3.0,2.0,3,3.0,0,0,0,0,0,0.0,0,0.0,1,0.0,1,0,0.0,1,0.0,0.0,1,0,0.0,30000.0
2,4,2018,Shanti Nagar,12.95720661,77.6046991,3.0,2,2500,5.0,1,0.0,1.0,3.0,1,2,1,3.0,3.0,3,3.0,0,1,0,1,0,0.0,0,1.0,0,0.0,1,1,0.0,1,0.0,0.0,0,1,1.0,48000.0
29,12,2017,"Silver Springs Layout,Munnekollal",12.953135,77.7159453,2.0,4,1150,4.0,1,0.0,5.0,5.0,1,1,0,2.0,1.0,3,2.0,1,1,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,0,1.0,1.0,0,1,1.0,21000.0
4,4,2018,Brookefield,12.9684613,77.7114946,3.0,4,2000,10.0,2,0.0,0.0,4.0,1,2,1,3.0,2.0,3,3.0,1,1,1,0,0,1.0,1,1.0,1,1.0,1,0,1.0,1,1.0,1.0,1,1,1.0,30000.0
14,1,2018,Nagarbhavi,12.9664551,77.51628531,2.0,4,1000,3.0,1,0.0,1.0,3.0,3,2,1,2.0,2.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,17000.0
4,6,2018,Banashankari 3rd Stage,12.92356578,77.55252682,1.0,2,600,5.0,1,0.0,2.0,4.0,3,1,0,2.0,1.0,2,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,0,0.0,1.0,0,0,0.0,9600.0
27,7,2018,Indiranagar,12.98282071,77.64514337,4.0,2,2000,16.0,1,7.0,1.0,1.0,2,1,1,4.0,1.0,3,3.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,1.0,0,0,0.0,40000.0
14,5,2018,Shanti Nagar,12.95853677,77.59353171,2.0,3,1200,6.0,1,2.0,2.0,5.0,1,2,1,2.0,1.0,2,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,35000.0
14,4,2018,Whitefield,12.97942491,77.75119788,2.0,4,400,2.0,1,1.0,2.0,2.0,3,3,0,1.0,1.0,3,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,10500.0
11,4,2017,Vignan Nagar,12.97311704,77.67861676,1.0,2,500,10.0,0,1.0,2.0,2.0,3,2,0,0.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,10000.0
9,9,2017,Banashankari,12.92530225,77.54973424,2.0,2,1000,5.0,1,1.0,0.0,1.0,3,1,1,2.0,0.0,1,1.0,0,0,0,1,0,0.0,1,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,15000.0
29,7,2017,Basavanagudi,12.94855765,77.57947995,3.0,2,900,10.0,1,1.0,1.0,1.0,2,1,0,0.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,25000.0
20,6,2018,Banashankari Stage I,12.94149483,77.55339248,1.0,2,800,3.0,0,1.0,0.0,3.0,3,3,1,0.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,1.0,0,0,0.0,10000.0
26,3,2018,Shanti Nagar,12.96095861,77.60001492,3.0,2,1000,10.0,1,1.0,1.0,3.0,3,2,1,3.0,1.0,2,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,26000.0
23,1,2018,Banashankari,12.93779585,77.5494269,2.0,2,1200,4.0,1,1.0,3.0,4.0,3,2,1,2.0,0.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16000.0
30,4,2018,Suddagunte Palya,12.93025478,77.61050346,2.0,2,800,2.0,1,1.0,4.0,4.0,2,1,0,2.0,1.0,1,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,18000.0
7,2,2017,Bommanahalli,12.90329246,77.62112227,1.0,4,550,1.0,0,0.0,4.0,4.0,3,2,0,0.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8000.0
20,2,2018,whitefield,12.96296549,77.74851429,2.0,4,1200,20.0,1,1.0,0.0,2.0,3,1,1,1.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0,0,0.0,18000.0
27,12,2017,Banashankari,12.91594505,77.54598999,2.0,2,1000,8.0,1,0.0,3.0,4.0,1,2,1,2.0,2.0,3,2.0,0,1,1,0,1,1.0,0,1.0,1,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,13000.0
18,3,2018,Kasavanahalli,12.9112909,77.6785659,2.0,2,1321,13.0,1,1.0,2.0,5.0,1,2,1,2.0,4.0,2,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,1,1.0,1.0,1,1,1.0,21500.0
1,10,2018,Mahadevapura,12.9933321,77.6991856,3.0,2,1800,1.0,1,0.0,5.0,15.0,1,3,1,3.0,2.0,3,3.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,0.0,1,1.0,1.0,0,1,1.0,35000.0
5,5,2018,"HSR Layout, Bengaluru, Karnataka, India",12.9081357,77.647608,2.0,2,1150,1.0,1,7.0,3.0,4.0,1,2,0,5.0,1.0,3,2.0,0,0,0,1,0,0.0,1,0.0,1,0.0,1,1,0.0,0,0.0,0.0,0,1,0.0,23000.0
22,3,2018,Chamrajpet,12.9595919,77.56104477,2.0,2,1000,0.0,1,4.0,0.0,1.0,3,1,1,1.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,15500.0
22,11,2017,"Jayanagar, 7th Block",12.92611603,77.5765352,3.0,4,1200,20.0,1,7.0,1.0,1.0,3,3,1,3.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,1.0,0.0,0,0,0.0,25000.0
14,3,2018,Kadubeesanahalli,12.9394137,77.6952031,3.0,4,1306,0.0,1,0.0,3.0,4.0,1,3,1,4.0,3.0,3,2.0,1,1,1,1,0,0.0,1,0.0,1,0.0,1,1,0.0,1,0.0,0.0,1,1,0.0,27000.0
7,5,2017,RR Nagar,12.92412831,77.52427841,3.0,2,1675,1.0,1,1.0,4.0,4.0,1,1,1,1.0,3.0,3,2.0,1,1,1,1,0,1.0,0,1.0,1,0.0,1,0,1.0,1,0.0,0.0,1,1,0.0,20000.0
12,5,2017,"Basavanagudi, NR Colony",12.9369774,77.5683899,2.0,4,1100,5.0,1,0.0,0.0,2.0,3,1,1,2.0,0.0,0,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,14500.0
15,8,2017,Mahadevapura,12.97401063,77.70149586,2.0,2,1323,5.0,1,0.0,2.0,4.0,1,3,0,2.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,0.0,0,1.0,1.0,1,1,1.0,24000.0
7,11,2017,JP Nagar,12.90891219,77.58198479,2.0,2,1000,18.0,1,7.0,0.0,2.0,3,1,0,2.0,0.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16500.0
19,5,2018,Sorahunase,12.94841905,77.76616774,2.0,4,800,3.0,1,1.0,0.0,1.0,3,3,1,2.0,0.0,3,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,8500.0
31,10,2017,"J P Nagar Phase 5,JP Nagar",12.9037614,77.5894799,3.0,2,1300,1.0,2,0.0,2.0,4.0,1,2,1,3.0,2.0,3,3.0,1,1,1,0,0,1.0,0,1.0,1,0.0,1,0,0.0,1,1.0,1.0,0,1,0.0,30000.0
25,4,2018,Whitefield,12.96988101,77.75007063,2.0,4,720,0.0,1,0.0,1.0,1.0,3,1,1,2.0,0.0,1,1.0,0,0,0,0,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,12000.0
23,3,2018,CV Raman Nagar,12.98782063,77.66685486,3.0,4,1836,0.0,1,7.0,4.0,16.0,1,2,0,3.0,2.0,3,3.0,1,1,1,1,0,1.0,1,1.0,0,0.0,1,0,0.0,1,1.0,1.0,0,1,1.0,40000.0
7,5,2018,Vimanapura,12.96247832,77.6728125,6.0,4,500,5.0,2,7.0,1.0,4.0,1,2,1,2.0,1.0,3,1.0,1,1,1,0,0,0.0,1,1.0,0,0.0,1,0,0.0,1,1.0,0.0,0,1,1.0,15000.0
23,10,2017,Chikkalasandra,12.91733172,77.54853205,3.0,2,1403,10.0,1,7.0,1.0,4.0,1,2,0,6.0,2.0,3,3.0,0,1,0,0,0,0.0,0,0.0,1,0.0,0,0,0.0,0,1.0,0.0,1,0,0.0,16000.0
30,6,2018,Whitefield,12.9850679,77.7445863,3.0,4,1555,5.0,1,2.0,0.0,4.0,1,2,1,2.0,1.0,3,3.0,1,1,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,1,0.0,26000.0
14,4,2018,Suddagunte Palya,12.92747776,77.60242659,2.0,2,1800,10.0,1,0.0,1.0,2.0,3,1,0,1.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,1,0,0.0,13000.0
27,3,2018,Malleshwaram West,12.99892605,77.57041582,3.0,2,1800,10.0,1,0.0,2.0,2.0,1,2,1,3.0,5.0,3,3.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,1,0.0,1,1.0,0.0,0,0,1.0,32000.0
23,4,2018,Rajaji Nagar,12.99788298,77.55294085,1.0,2,750,15.0,1,7.0,0.0,2.0,3,2,1,2.0,0.0,2,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,9500.0
11,12,2017,Whitefield,12.97919062,77.75233895,1.0,4,600,10.0,1,7.0,1.0,2.0,3,1,0,2.0,2.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,17000.0
3,1,2018,Basaveshwar Nagar,12.98902,77.54332926,2.0,2,1800,5.0,1,1.0,2.0,3.0,3,2,1,3.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0.0,0.0,0,0,0.0,19000.0
23,6,2018,Munnekollal,12.94447192,77.70742804,1.0,4,500,1.0,1,1.0,2.0,5.0,1,2,1,2.0,0.0,3,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,1,0,0.0,8500.0
7,2,2017,Uttarahalli Hobli,12.90715042,77.54021188,1.0,4,450,0.0,1,1.0,2.0,3.0,1,2,1,5.0,1.0,3,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,12000.0
31,12,2017,"Kadubeesanahalli,",12.9372629,77.6979273,2.0,2,1277,4.0,1,0.0,4.0,4.0,1,3,0,2.0,2.0,3,2.0,1,1,1,1,1,1.0,1,1.0,0,0.0,1,1,0.0,1,1.0,1.0,1,1,0.0,29000.0
30,4,2018,"1st Stage,BTM Layout",12.9226679,77.6139273,2.0,2,1140,15.0,1,0.0,2.0,4.0,1,2,1,3.0,3.0,2,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,1,0.0,21000.0
1,5,2018,Byadarahalli,12.99803628,77.60295559,1.0,4,600,2.0,0,4.0,2.0,3.0,3,2,0,0.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,15000.0
22,7,2018,Basavanagara,12.96720791,77.68280539,2.0,2,960,3.0,1,0.0,1.0,2.0,2,2,1,4.0,1.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,1,0.0,0,0.0,0.0,0,0,0.0,17000.0
2,11,2018,Marathahalli,12.94868312,77.70450038,2.0,4,950,1.0,1,1.0,5.0,5.0,1,2,1,2.0,1.0,1,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,16000.0
26,4,2018,"Mahadevapura, Bengaluru, Karnataka, India",12.9912802,77.687367,2.0,2,1200,2.0,1,1.0,5.0,5.0,1,2,0,3.0,2.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,1,0.0,0.0,0,1,0.0,20000.0
7,3,2018,BTM Layout,12.92259209,77.60943559,1.0,4,350,6.0,1,1.0,2.0,3.0,3,1,1,1.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,9500.0
8,2,2017,Jayanagar,12.93654202,77.58381775,3.0,2,1500,10.0,1,0.0,0.0,3.0,3,2,1,3.0,0.0,3,3.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,40000.0
9,10,2017,Hoodi,12.99254481,77.72098972,2.0,4,1310,6.0,1,1.0,4.0,4.0,1,2,1,3.0,3.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,0.0,1,1.0,1.0,1,1,1.0,22500.0
15,9,2017,Indiranagar,12.96812892,77.64221786,2.0,2,800,15.0,1,2.0,0.0,2.0,3,1,1,3.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,24000.0
21,8,2017,JP Nagar,12.90298786,77.58822232,2.0,4,605,18.0,2,4.0,2.0,3.0,1,2,1,2.0,2.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,9500.0
30,5,2018,Srirampura,12.98273898,77.56651305,2.0,4,900,10.0,1,1.0,1.0,3.0,3,2,1,2.0,1.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,20000.0
22,9,2017,Mahadevapura,12.99250333,77.67508451,2.0,2,1200,5.0,1,0.0,0.0,0.0,2,1,0,4.0,1.0,3,3.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,1.0,0.0,0,0,0.0,16000.0
2,7,2018,Rajaji Nagar,12.99779548,77.55462792,2.0,4,1275,10.0,1,0.0,4.0,5.0,1,2,1,4.0,1.0,2,2.0,0,1,0,1,0,0.0,1,0.0,0,0.0,1,1,1.0,0,0.0,1.0,0,1,0.0,25000.0
19,2,2018,RR Nagar,12.92423085,77.52437497,2.0,2,875,0.0,1,0.0,1.0,4.0,1,2,1,2.0,2.0,3,2.0,1,1,1,0,0,0.0,1,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0,1,0.0,17700.0
28,10,2017,Murugeshpalya,12.95967578,77.65296758,1.0,2,800,10.0,1,1.0,3.0,3.0,3,2,0,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,17000.0
1,1,2018,Bellandur,12.92579053,77.66686891,2.0,2,1400,5.0,2,0.0,3.0,3.0,1,2,1,2.0,2.0,3,2.0,1,1,1,1,1,1.0,1,1.0,1,0.0,1,1,1.0,1,1.0,1.0,1,1,1.0,34000.0
31,1,2018,Padmanabhanagar,12.91785072,77.55281582,3.0,2,1200,10.0,1,1.0,3.0,4.0,3,2,0,8.0,0.0,1,1.0,0,1,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,15000.0
24,7,2017,Doddakannelli,12.9178255,77.6973016,1.0,1,500,7.0,1,1.0,1.0,2.0,3,3,1,2.0,1.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,1.0,9800.0
6,11,2018,Uttarahalli Hobli,12.9092551,77.5523061,3.0,4,1350,2.0,1,0.0,3.0,7.0,1,3,1,3.0,3.0,3,2.0,0,1,0,0,0,0.0,0,0.0,1,0.0,1,0,0.0,1,0.0,1.0,0,0,0.0,17000.0
3,3,2018,Murgesh Pallya,12.95569513,77.6510248,2.0,4,1050,19.0,2,0.0,1.0,3.0,1,1,1,3.0,0.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,1.0,0.0,0,0,0.0,21000.0
21,12,2017,Jayanagar 4 Block,12.92694415,77.58775994,1.0,2,500,40.0,0,1.0,0.0,1.0,3,2,0,0.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
13,12,2017,Munnekollal,12.94904257,77.70486821,1.0,2,600,1.0,1,0.0,0.0,3.0,2,2,0,2.0,0.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,1.0,11500.0
19,11,2017,RR Nagar,12.93603866,77.51761471,5.0,2,2400,7.0,1,2.0,0.0,2.0,2,2,1,5.0,3.0,3,4.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,45000.0
7,3,2018,Koramangala,12.9383219,77.619135,6.0,4,300,10.0,1,0.0,2.0,3.0,2,1,0,1.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
29,1,2018,Wilson Garden,12.94886249,77.59701484,1.0,4,500,10.0,0,0.0,0.0,0.0,2,1,1,0.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,14000.0
28,1,2018,Koramangala,12.9417408,77.6157674,6.0,1,400,8.0,1,7.0,0.0,4.0,1,2,1,1.0,0.0,1,1.0,0,1,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,13000.0
6,11,2018,Vijaya Nagar,12.97277236,77.52850693,2.0,2,1200,8.0,1,0.0,0.0,2.0,3,1,0,2.0,1.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,15000.0
24,12,2017,Neelasandra,12.95777841,77.61460875,2.0,2,900,5.0,1,1.0,1.0,2.0,3,2,1,1.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,15000.0
25,11,2017,Boganahalli,12.922198,77.69586773,3.0,2,1710,0.0,1,0.0,2.0,11.0,1,1,1,2.0,3.0,3,3.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,1.0,1,1.0,1.0,1,1,1.0,37000.0
29,5,2018,Bellandur,12.92561573,77.66997874,3.0,2,1800,10.0,1,1.0,1.0,3.0,1,3,1,3.0,3.0,2,3.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,28000.0
17,1,2018,Kempegowda Nagar,12.94524151,77.55863856,1.0,4,500,6.0,1,1.0,1.0,2.0,1,2,0,1.0,0.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,1.0,0,0,0.0,9000.0
11,3,2017,Nagarbhavi,12.96333922,77.506317,1.0,4,500,1.0,1,1.0,1.0,1.0,3,2,0,2.0,2.0,1,2.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8000.0
15,3,2018,Vijaya Nagar,12.97507442,77.53702709,2.0,2,1050,5.0,1,0.0,0.0,2.0,3,1,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,1.0,0.0,0,0,0.0,15000.0
15,12,2017,Bilekahalli,12.90295973,77.59992273,2.0,2,850,17.0,1,0.0,5.0,6.0,1,2,1,2.0,1.0,3,2.0,1,1,0,1,0,0.0,1,0.0,1,0.0,1,1,0.0,1,0.0,0.0,0,1,0.0,16000.0
1,3,2018,Whitefield,12.97471489,77.75817474,2.0,2,1130,2.0,1,2.0,2.0,4.0,1,3,1,2.0,3.0,3,2.0,1,1,1,0,0,1.0,0,1.0,1,0.0,1,0,0.0,0,1.0,1.0,1,1,1.0,18000.0
27,6,2018,Mahadevapura,12.99094733,77.67588561,3.0,4,1320,3.0,1,0.0,2.0,4.0,1,2,0,3.0,3.0,3,3.0,0,1,0,0,0,0.0,1,0.0,0,0.0,1,0,0.0,1,1.0,0.0,0,1,0.0,24000.0
25,7,2018,BTM Layout,12.90861386,77.61063558,1.0,4,600,3.0,1,0.0,0.0,3.0,2,1,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,12000.0
13,5,2018,Hosakerehalli,12.92156406,77.53768274,3.0,2,1505,1.0,1,1.0,3.0,5.0,1,1,1,3.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,1.0,1,1.0,1.0,1,1,1.0,22000.0
7,7,2018,Dwaraka Nagar,12.90413395,77.52764632,2.0,2,1200,3.0,1,7.0,0.0,2.0,3,1,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,11000.0
24,9,2017,Marathahalli,12.94939129,77.70026672,3.0,4,1400,2.0,2,1.0,5.0,6.0,1,2,0,4.0,2.0,3,2.0,1,1,0,1,0,1.0,1,1.0,1,0.0,1,1,1.0,1,1.0,1.0,0,1,0.0,37000.0
19,5,2018,JP Nagar,12.91670215,77.59243568,2.0,2,700,5.0,1,0.0,1.0,1.0,2,3,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,18000.0
27,1,2018,Madivala,12.92528762,77.61676414,1.0,4,500,12.0,1,2.0,1.0,1.0,3,1,0,1.0,0.0,0,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,9000.0
25,11,2017,Arehalli,12.90847975,77.53797418,2.0,2,1000,2.0,1,1.0,1.0,5.0,1,3,1,2.0,1.0,2,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,1,0.0,0.0,1,1,0.0,9000.0
29,9,2017,Padmanabhanagar,12.91258538,77.55745663,3.0,2,1550,15.0,1,0.0,0.0,3.0,3,1,1,3.0,1.0,1,2.0,0,0,0,0,0,0.0,0,1.0,1,0.0,0,1,0.0,1,1.0,1.0,0,0,0.0,18000.0
31,7,2017,Koramangala 1st Block,12.91924413,77.63745791,2.0,4,650,6.0,1,1.0,1.0,2.0,3,1,1,2.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,12500.0
1,11,2018,Kumaraswamy Layout,12.9023621,77.55951636,2.0,2,1000,3.0,1,0.0,2.0,4.0,1,2,1,2.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,1.0,1,1.0,0.0,0,0,1.0,16000.0
30,11,2017,Whitefield,12.982608,77.7554604,2.0,2,1200,0.0,1,0.0,5.0,8.0,1,2,1,2.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,0.0,1,1.0,1.0,1,1,1.0,20000.0
14,4,2018,"Thubarahalli,Whitefield",12.9525107,77.7206956,3.0,2,2075,1.0,1,7.0,4.0,11.0,1,3,1,3.0,2.0,2,2.0,1,1,1,0,0,1.0,0,1.0,0,0.0,1,0,0.0,1,1.0,1.0,1,1,1.0,30000.0
